views,likes,comments,category,channel,trending
843653,255290,22369,Sports,Channel_36,0
1837517,233771,18581,Education,Channel_42,0
352637,153817,47119,News,Channel_93,0
178946,15213,33668,Gaming,Channel_4,0
865899,266128,16576,Gaming,Channel_84,0
264503,235291,2770,Gaming,Channel_5,0
2319292,254181,44308,Gaming,Channel_46,1
2027393,85232,37948,Music,Channel_75,1
3003083,255858,48076,News,Channel_2,1
4527226,12646,39447,News,Channel_54,0
2380897,297224,3606,News,Channel_88,1
1295416,291277,14678,Music,Channel_59,1
1986196,120983,33025,Music,Channel_33,0
3919198,4976,14388,Music,Channel_22,0
1561121,242833,17034,News,Channel_47,0
444035,79708,43278,Education,Channel_6,0
3100072,41492,30920,Education,Channel_24,0
2036115,240285,35193,Music,Channel_93,0
690317,3008,15011,Sports,Channel_49,0
4553636,122669,32347,Music,Channel_96,1
752240,61275,31254,Sports,Channel_94,0
4316596,66455,33165,Gaming,Channel_51,1
4285874,165730,11106,Education,Channel_41,0
996791,138609,21786,Music,Channel_67,1
2221943,134154,16944,Music,Channel_89,0
3063138,29662,8381,Music,Channel_92,0
1542121,4486,41164,Sports,Channel_79,0
1961299,95778,11207,Gaming,Channel_81,0
2854501,158564,28715,News,Channel_2,1
2828433,233875,3371,Gaming,Channel_91,1
2460622,193595,31359,News,Channel_100,0
1898459,217493,35809,Music,Channel_78,1
4241012,278373,6844,Music,Channel_43,1
3950842,292602,42665,Music,Channel_32,1
1216442,269009,21782,Gaming,Channel_12,0
4118095,175667,49864,Gaming,Channel_23,1
2581309,132166,36224,Gaming,Channel_16,1
3316537,98866,10876,Music,Channel_44,1
2592318,153026,23331,Gaming,Channel_2,0
4248328,61292,37174,Music,Channel_7,0
1452469,87403,45933,Music,Channel_21,1
3301874,182479,44559,Sports,Channel_58,0
4737416,129832,13144,Sports,Channel_95,1
4064997,18080,7649,Gaming,Channel_23,1
4713838,186069,36645,Gaming,Channel_60,1
49926,246463,38419,Music,Channel_25,0
3752387,56700,12818,Music,Channel_35,1
2780060,221093,36880,Music,Channel_99,0
4558418,61144,31773,Music,Channel_45,1
484791,293643,37333,Music,Channel_7,0
1671930,23188,25130,Gaming,Channel_69,1
2159714,178884,26716,Music,Channel_32,0
3449281,241545,37745,Gaming,Channel_53,1
2051181,62788,31297,Sports,Channel_69,1
797266,188801,19062,Sports,Channel_25,1
2623280,111476,29492,Sports,Channel_95,1
4930073,118302,41543,Gaming,Channel_84,0
4226872,236434,21325,News,Channel_86,1
4992582,46485,10188,Music,Channel_77,1
662259,160759,841,Education,Channel_2,0
611326,10282,10567,Music,Channel_86,0
1246749,283225,36806,Education,Channel_61,0
957277,108654,34572,Music,Channel_9,0
2227941,206318,8921,Gaming,Channel_51,0
1419180,148379,4349,News,Channel_2,0
4697298,183014,9655,News,Channel_45,0
75723,237967,47674,Music,Channel_32,0
3019967,28841,14879,Music,Channel_72,1
3727904,250757,4946,Gaming,Channel_80,0
1534017,123960,43127,Gaming,Channel_97,0
793515,291521,23502,News,Channel_75,0
1394196,176895,29493,Sports,Channel_32,0
1036211,20131,6657,Music,Channel_8,0
2190568,297701,48757,Gaming,Channel_96,0
3935740,287068,13266,Music,Channel_85,0
648122,148260,6240,Music,Channel_89,1
3783164,67268,21350,Gaming,Channel_20,0
1762331,210503,42353,Sports,Channel_65,1
1878329,60573,48544,Music,Channel_21,0
2893970,181132,16640,Music,Channel_7,1
316315,65648,32895,Gaming,Channel_89,0
151594,258150,42342,Music,Channel_9,1
721892,239025,29851,Gaming,Channel_86,1
4064903,176256,11920,Sports,Channel_2,1
4380455,76798,14392,Music,Channel_19,0
3960015,280072,14917,Gaming,Channel_60,1
2133942,269351,30643,News,Channel_70,1
2673452,144759,29227,Sports,Channel_59,1
2215979,289939,23251,Sports,Channel_69,1
3406851,266724,24238,Music,Channel_45,1
197211,72252,27723,Gaming,Channel_62,0
1837082,229820,34973,Sports,Channel_10,1
2238699,47917,28756,Gaming,Channel_65,0
4341496,271603,8513,News,Channel_26,1
4459434,286784,43316,Gaming,Channel_90,1
1814065,46381,30225,Gaming,Channel_60,0
4958161,24897,4379,News,Channel_18,1
4588281,13869,40835,Sports,Channel_59,0
4803850,184317,11305,Sports,Channel_21,1
378332,264666,31722,Music,Channel_46,1
85153,284066,12148,Gaming,Channel_12,1
4979234,230649,12901,Gaming,Channel_78,1
4953576,120649,10888,Music,Channel_32,1
1127018,166597,30099,Gaming,Channel_39,0
3973162,207592,42476,News,Channel_99,0
4173060,174857,44253,Sports,Channel_81,1
1309064,274381,20708,Music,Channel_55,1
79947,239901,46885,Sports,Channel_55,1
1954980,295154,27621,News,Channel_10,0
2539361,110858,30001,Music,Channel_35,0
3970411,120931,32571,Sports,Channel_80,0
969410,149395,14220,Education,Channel_6,0
2411912,245408,24694,Gaming,Channel_68,1
2600087,222842,16221,News,Channel_62,1
3937642,292518,39849,News,Channel_9,1
2468286,67959,2371,Music,Channel_29,0
3368764,106340,37784,Education,Channel_71,0
3612880,103732,39070,Education,Channel_80,0
695934,153491,39150,Gaming,Channel_6,0
1041835,29864,45375,Music,Channel_44,0
1879292,96752,44220,Music,Channel_64,1
4464786,119635,22836,Music,Channel_67,1
143617,29665,27161,News,Channel_44,0
1269962,230315,21180,Music,Channel_78,1
2102847,121242,15865,Gaming,Channel_14,1
4927730,187806,18825,News,Channel_9,1
1031120,277609,27275,Music,Channel_100,1
1035780,218828,1017,Gaming,Channel_23,0
3685334,132056,20885,Music,Channel_57,1
1465123,274833,35815,Gaming,Channel_57,0
1757608,192873,46260,Sports,Channel_15,1
2568228,27439,10260,Sports,Channel_64,0
750045,280227,46662,Music,Channel_7,1
873109,70217,11857,Education,Channel_20,0
4035480,30375,37018,News,Channel_64,0
388405,242985,29230,Sports,Channel_19,1
4562786,106667,24769,Music,Channel_6,1
4759669,7794,40159,Gaming,Channel_51,1
4537363,130239,35214,Music,Channel_39,1
1709175,232283,32492,Education,Channel_65,1
3388232,251438,23507,Education,Channel_71,1
3102004,120923,43479,Gaming,Channel_99,1
2933208,143373,22679,Education,Channel_25,0
1911155,288308,44887,Music,Channel_23,0
1709086,257956,3687,Music,Channel_89,0
4188442,287804,49135,Music,Channel_58,0
3813197,199823,7864,Music,Channel_11,1
3901838,233430,6127,Education,Channel_34,1
682376,95840,29473,Music,Channel_31,0
1716872,298355,49704,Gaming,Channel_38,1
957740,72930,13834,Gaming,Channel_46,0
2211846,213879,8921,Sports,Channel_12,0
4429760,162816,28573,Music,Channel_9,1
2310231,220009,37876,Music,Channel_13,1
4611764,81461,4266,Music,Channel_64,1
1505819,236899,37713,Sports,Channel_20,0
4496433,99988,8985,Sports,Channel_59,1
1968582,42578,22068,News,Channel_85,1
841268,248596,24700,Gaming,Channel_22,1
3731864,156875,8366,Sports,Channel_65,1
53635,180547,35319,Music,Channel_60,0
4216250,221923,3848,Gaming,Channel_41,0
984638,192465,30472,Sports,Channel_81,0
3976904,16777,3456,Music,Channel_45,0
3264457,84254,19142,Gaming,Channel_4,0
4187080,26450,12031,Education,Channel_70,0
2792671,217848,20139,Education,Channel_45,0
2062892,226272,20026,Music,Channel_58,1
3432543,55929,40887,News,Channel_83,1
4079140,147693,28777,Music,Channel_94,1
3597219,194565,42930,Education,Channel_23,0
3466685,99005,1660,Music,Channel_32,1
97748,159363,27151,Music,Channel_63,0
3910308,147535,24613,Gaming,Channel_93,0
1449598,19517,29066,Education,Channel_8,0
4824325,210478,13208,Gaming,Channel_85,0
959395,217726,43484,Music,Channel_81,1
916767,275347,45777,Sports,Channel_81,0
302364,238153,19960,Gaming,Channel_85,0
1328878,212531,30702,News,Channel_79,1
3043244,161774,22842,Music,Channel_91,1
3370415,33522,11727,Music,Channel_25,1
2419126,141801,46689,Gaming,Channel_33,0
2110571,186509,32389,News,Channel_66,1
3704713,12412,26804,Gaming,Channel_16,0
3493804,119774,13021,Sports,Channel_55,0
382856,140298,44001,News,Channel_36,0
3644512,245749,19092,Education,Channel_72,0
3766444,31060,28915,Sports,Channel_80,1
764361,95818,45368,Gaming,Channel_7,0
2709089,50103,10501,Music,Channel_69,1
4580097,5060,41190,Music,Channel_87,1
4017899,115465,15739,Gaming,Channel_8,0
3309085,47441,43653,Gaming,Channel_3,0
3956199,243455,7476,Gaming,Channel_35,1
3999880,278914,7931,Music,Channel_36,1
3269896,147555,13699,Music,Channel_100,0
1662127,43825,2804,Education,Channel_79,0
4254459,193542,48904,Music,Channel_30,1
4657630,87996,49993,Gaming,Channel_15,0
2855135,25644,38343,Music,Channel_93,0
477377,46583,11775,Education,Channel_68,0
399422,223794,43449,Education,Channel_98,0
122937,127109,47686,Music,Channel_87,1
1134629,272450,45874,Gaming,Channel_58,1
379355,284113,31586,Music,Channel_99,0
1892369,14580,607,Music,Channel_28,1
3994611,297577,31629,Sports,Channel_95,0
1349416,80273,37386,News,Channel_42,0
3116848,166867,14089,Sports,Channel_97,0
1676259,112456,48336,News,Channel_18,0
1040474,193888,29708,Music,Channel_5,1
1960129,34351,37025,Music,Channel_9,0
550391,5607,48699,News,Channel_84,0
428479,134878,48562,News,Channel_9,0
1361764,107137,10223,Gaming,Channel_18,0
3172553,75599,49353,News,Channel_56,1
2595545,247002,22943,Gaming,Channel_15,0
3183999,131617,21515,Sports,Channel_79,1
1126832,195994,29619,Music,Channel_78,0
3248727,45795,34132,News,Channel_62,1
2854502,253148,751,Gaming,Channel_35,0
563834,161951,46005,News,Channel_40,0
841597,196176,47476,Gaming,Channel_51,1
851122,231437,40313,Sports,Channel_60,1
4642184,30202,5344,Music,Channel_100,1
2573703,200239,33973,Gaming,Channel_56,0
731559,79951,9512,Music,Channel_84,0
522727,135485,36655,Sports,Channel_75,0
1863015,183592,34098,Sports,Channel_41,0
2451503,5027,8622,Sports,Channel_54,1
1533713,170285,37451,News,Channel_17,0
2961356,187555,18658,Music,Channel_25,0
4741616,183205,36133,Education,Channel_93,1
2006464,45948,17647,Gaming,Channel_87,0
2877673,189011,20620,Sports,Channel_9,0
1283322,85275,37067,Music,Channel_56,0
4606677,168454,3733,Music,Channel_89,1
4018641,184334,29675,Gaming,Channel_23,1
1544912,276782,1665,Sports,Channel_2,0
3497425,143583,860,Music,Channel_45,1
1706692,118175,49996,Sports,Channel_65,1
1009507,119356,27618,News,Channel_38,0
627776,92872,27916,Gaming,Channel_6,0
2719181,246403,11681,News,Channel_48,0
1762987,9412,16520,Gaming,Channel_44,0
983099,91871,22131,Music,Channel_79,0
3487082,183002,22878,News,Channel_7,0
1551642,262094,11424,Music,Channel_66,0
1792825,107099,38554,News,Channel_62,1
3111041,26010,26796,News,Channel_30,0
2495903,112895,9345,Music,Channel_93,1
517031,198544,27486,Sports,Channel_76,0
48367,268142,22584,Gaming,Channel_52,0
1633748,205361,26986,Music,Channel_98,0
4863944,240466,11598,Sports,Channel_94,1
365716,212700,8325,Education,Channel_36,0
2675691,113184,18445,News,Channel_35,0
245697,229992,37146,Gaming,Channel_66,1
4921791,205481,43813,Gaming,Channel_50,0
455623,60669,3730,Music,Channel_3,0
1311646,245786,11684,Music,Channel_76,0
42340,95353,38890,Gaming,Channel_4,0
970738,183107,34563,Gaming,Channel_55,1
893743,59948,10041,Music,Channel_52,0
2015751,5159,8187,Sports,Channel_59,0
1414285,38089,37608,Sports,Channel_71,0
3141283,133566,32624,Gaming,Channel_20,1
2526525,248975,10919,Sports,Channel_19,1
1331657,151873,3726,Education,Channel_8,0
965211,200425,31716,Education,Channel_67,0
946161,157730,33027,Gaming,Channel_27,0
2329767,130376,1843,Gaming,Channel_79,1
2708133,227567,13754,Sports,Channel_8,1
4820523,101487,28853,Music,Channel_18,1
3087810,17867,2280,News,Channel_29,0
3846979,193409,25531,Sports,Channel_46,1
2695991,243598,29788,Sports,Channel_36,0
1798555,224468,7796,Gaming,Channel_3,0
54010,249108,4567,Sports,Channel_9,0
908272,174049,30211,Gaming,Channel_10,0
4375984,179943,9300,Sports,Channel_84,0
2497282,116849,32150,Music,Channel_66,1
4075411,199800,1255,Sports,Channel_1,0
537364,123317,31828,Education,Channel_91,1
904057,122860,6462,Gaming,Channel_4,0
1751652,20958,43200,Music,Channel_48,0
1624162,295936,18042,Sports,Channel_96,1
3987464,181838,27560,Education,Channel_18,0
4265139,105227,19032,Music,Channel_78,1
2620909,232113,47710,Music,Channel_45,1
2734864,199470,12150,Music,Channel_15,1
664478,138731,3371,News,Channel_51,0
4140524,160084,19813,Sports,Channel_61,1
1303970,34733,7620,Music,Channel_4,0
2417207,74324,2932,News,Channel_19,1
991993,201167,21470,Music,Channel_88,0
1589049,212481,9778,News,Channel_94,0
960296,273963,23033,News,Channel_77,1
1814948,139384,10304,Sports,Channel_11,1
263530,270254,8119,Music,Channel_28,1
3632097,199529,47325,News,Channel_57,0
2043361,74645,14407,Sports,Channel_75,0
218767,5673,4983,Sports,Channel_54,0
1110970,175731,2521,News,Channel_65,0
3871033,246324,19086,News,Channel_47,1
647004,255865,49170,Music,Channel_4,1
188486,36114,49111,Music,Channel_34,0
1629782,39147,783,Music,Channel_76,0
3389284,140667,42666,Gaming,Channel_54,1
1427360,229552,16798,News,Channel_88,1
1734391,36402,8555,Gaming,Channel_61,0
367590,214406,10767,Gaming,Channel_96,0
95702,162208,1103,Gaming,Channel_83,1
2203661,242489,5309,Sports,Channel_93,0
4551056,199392,33939,Sports,Channel_93,1
1163886,140099,8634,Gaming,Channel_83,1
4076341,156782,39176,Music,Channel_20,1
2930386,95456,12135,Sports,Channel_3,0
3870108,178761,32044,Music,Channel_40,1
4754214,223303,20945,Education,Channel_69,1
3264647,89948,46478,Sports,Channel_23,1
3018253,37242,39404,Music,Channel_69,1
959101,226681,2589,Gaming,Channel_94,1
4891618,57182,10031,Music,Channel_32,1
70519,144828,9695,Education,Channel_24,0
4906779,253058,15527,Sports,Channel_51,1
961655,4104,5722,Gaming,Channel_58,0
1197688,68476,46170,Sports,Channel_42,0
2142924,292909,49874,Gaming,Channel_35,1
2220583,226723,841,Gaming,Channel_32,1
2980674,142634,18731,Gaming,Channel_54,0
2293056,190573,645,Gaming,Channel_45,1
159988,291154,32116,Music,Channel_48,0
2612895,216721,40983,Education,Channel_86,0
2028787,57574,29402,News,Channel_85,0
4234384,145184,49158,Gaming,Channel_92,0
4301546,132943,31749,Gaming,Channel_49,0
928281,163764,36469,Music,Channel_34,1
4362707,78829,13908,News,Channel_16,1
4451696,245879,42231,Music,Channel_11,1
4216272,77982,45221,Gaming,Channel_97,0
3381145,196267,12715,Sports,Channel_19,0
2874382,38307,38398,Music,Channel_92,1
3056450,114157,48670,Education,Channel_29,0
1391179,8309,35324,Education,Channel_54,1
3772414,41394,19338,Gaming,Channel_53,1
747470,226381,7387,Gaming,Channel_67,0
1933893,294841,23172,Gaming,Channel_82,0
4348633,195659,26175,Gaming,Channel_82,1
1150164,141273,30795,Music,Channel_76,0
1573762,187966,42626,Education,Channel_82,0
1919517,100340,46398,Gaming,Channel_32,0
3460544,174808,37429,Gaming,Channel_100,1
2831095,34633,3801,Education,Channel_83,1
3430985,113229,7413,News,Channel_56,0
1312414,254408,44839,Sports,Channel_63,1
4186727,214599,17665,Education,Channel_4,1
16588,123099,10856,Sports,Channel_11,0
2815268,194109,31100,News,Channel_3,1
458301,190077,43855,Sports,Channel_27,1
3863230,118227,8187,News,Channel_80,1
3211101,66234,25784,Gaming,Channel_44,0
4018763,25375,49454,News,Channel_18,1
4726296,29673,13805,News,Channel_30,0
48361,103386,41715,Sports,Channel_88,0
2240665,83285,42186,News,Channel_70,0
4161244,141991,7575,Education,Channel_47,1
4209981,60893,42193,Music,Channel_34,1
3960978,274867,38746,Music,Channel_76,1
1959970,143696,47204,Music,Channel_42,0
1716979,20744,28093,Education,Channel_23,1
3424604,71632,9089,Gaming,Channel_100,0
2509894,78277,29454,Education,Channel_40,0
1845348,39445,22474,News,Channel_15,0
760848,12986,8154,Sports,Channel_80,0
1410277,82920,40951,Gaming,Channel_57,0
1593023,130187,22064,Music,Channel_14,0
123366,45822,27886,Sports,Channel_79,0
2294316,187481,29398,Sports,Channel_12,1
793644,220204,36130,Music,Channel_35,0
1540152,121002,43869,Sports,Channel_25,1
824837,297809,9646,Music,Channel_78,1
393776,245180,25391,Music,Channel_2,1
357440,211178,28822,Sports,Channel_18,0
842618,286151,48523,Gaming,Channel_35,1
962743,66886,37872,Music,Channel_9,0
4730124,110243,21999,Sports,Channel_11,1
2308278,122670,9512,Music,Channel_90,0
1036340,157095,29340,News,Channel_67,1
3363079,32872,16069,News,Channel_69,1
3475412,52458,49074,Gaming,Channel_96,0
104021,118859,49023,Gaming,Channel_74,1
2012562,171976,4502,Music,Channel_38,0
1209,181731,32236,Music,Channel_70,1
223071,62114,48020,Music,Channel_75,0
3807627,207541,24007,Education,Channel_81,1
2904561,39831,20971,Gaming,Channel_59,0
2459884,179022,6037,Music,Channel_66,1
3008446,142017,42060,Music,Channel_41,1
217194,12477,27361,Sports,Channel_24,0
2455082,7701,14466,Music,Channel_50,0
2486702,130125,33764,Gaming,Channel_5,1
3598326,155572,30583,News,Channel_21,1
8399,277842,9627,News,Channel_6,0
2196814,98515,21593,Sports,Channel_4,0
3442489,50660,20084,Music,Channel_9,1
4858162,144911,23149,News,Channel_69,0
4967896,134168,37752,Gaming,Channel_68,1
1035023,240691,16737,Sports,Channel_9,1
4991364,2600,2318,News,Channel_18,0
394545,73406,46471,Gaming,Channel_59,0
301763,67494,45487,Music,Channel_43,0
1056608,102277,25314,News,Channel_80,0
3850182,230079,35287,Sports,Channel_66,1
3446906,38141,30451,Gaming,Channel_29,0
1565458,175975,5427,Music,Channel_48,0
1922166,274078,37371,Gaming,Channel_51,1
1667984,104201,24630,Music,Channel_42,0
4243154,269888,33667,Music,Channel_36,1
1578586,173763,26678,Gaming,Channel_76,1
4475220,245577,25099,News,Channel_45,1
349249,120415,31634,Gaming,Channel_98,0
4630199,5303,16846,News,Channel_35,1
987275,143473,17885,News,Channel_6,0
4199880,232084,12068,Gaming,Channel_37,1
1411124,240952,17099,Sports,Channel_36,1
2533000,259752,38098,Music,Channel_84,0
1615340,177905,27873,Music,Channel_16,1
3395020,292950,23558,Music,Channel_72,0
1473077,99355,30518,Sports,Channel_22,1
811586,83137,9180,Education,Channel_69,0
1429931,239258,16595,Gaming,Channel_69,0
3715534,36399,23740,Education,Channel_63,1
1600826,265506,27722,Education,Channel_75,0
2861597,159254,49905,Sports,Channel_19,1
1349483,142019,48241,Music,Channel_81,0
4311493,93667,3750,News,Channel_18,1
1159866,197563,11881,Gaming,Channel_73,0
982598,204591,19606,Sports,Channel_17,1
4043974,11300,16819,News,Channel_41,0
806896,287277,26477,Music,Channel_33,1
960540,213001,28755,Sports,Channel_84,1
2222132,52146,25811,Sports,Channel_55,0
3189027,117288,37697,Sports,Channel_82,1
742165,2267,47564,Gaming,Channel_24,1
32541,67743,18344,Music,Channel_77,0
476759,139304,20656,Education,Channel_40,0
2845510,156269,26382,Music,Channel_28,1
4324492,210770,31031,Education,Channel_67,1
